"","SubjID","Image.1","Image.2","Image.3","T2.1","T3.1","T4.1","T.7","gender","age","height","weight","education","marriage","wor.env","environmentalist","gov.staff","smoke","T.35.2","fam.income","Location","Image","sub.topic","topic"
"2463","D20180114A1000","<U+5168><U+7403><U+6C14><U+5019><U+53D8><U+6696>","<U+96FE><U+973E><U+8BB8><U+591A><U+4E0D><U+7A33><U+5B9A><U+56E0><U+7D20>","<U+53F0><U+98CE>","1","3","1","5","0","68","160","130","4","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.3.tag","a-3","a"
"2464","D20180114A1002","<U+96FE><U+973E>","<U+7A7A><U+6C14><U+6C61><U+67D3>","<U+6CBB><U+7406>","2","1","1","5","1","74","166","150","6","2","3",NA,NA,"<U+5426>","0","3","Yangzhou","Image.3.tag","g-3","g"
"2465","D20180114A1003","<U+4E0B><U+96E8><U+65F6><U+4E4C><U+4E91><U+538B><U+5883>","<U+53F0><U+98CE><U+5927><U+4E34><U+5927><U+98CE><U+5927><U+96E8>","<U+4E0B><U+96EA><U+5929><U+767D><U+96EA><U+98DE><U+821E>","2","1","1","5","1","70","170","140","3","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","s-1","s"
"2466","C20180113A1121","<U+53D7><U+51C9>","<U+611F><U+5192>","<U+4FDD><U+6696>","2","1","1","5","0","24","158","98","5","2","1","<U+5426>","0","<U+5426>","1","5","Yangzhou","Image.3.tag","f-3","f"
"2467","C20180113A1120","<U+6781><U+7AEF><U+5929><U+6C14>","<U+4EBA><U+4E3A><U+7834><U+574F>","<U+4EBA><U+7C7B><U+6C61><U+67D3>","2","1","1","3","0","38","170","138","4","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","d-3","d"
"2468","C20180113A1119","<U+6C14><U+5019><U+53D8><U+6696>","<U+81EA><U+7136><U+707E><U+5BB3><U+591A>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>",NA,"3","3","4","0","41","160","125","4","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","a-5","a"
"2469","C20180113A0943","<U+6625><U+6696><U+82B1><U+5F00>","<U+79CB><U+9AD8><U+6C14><U+723D>","<U+5BD2><U+51AC><U+814A><U+6708>","3","3","3","5","1","77","160","130","4","2",NA,NA,NA,"<U+5426>","0","3","Yangzhou","Image.3.tag","s-1","s"
"2470","C20180113A0941","<U+96FE><U+973E>","Pm2.5<U+8D85><U+6807>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+5371><U+5BB3><U+5065><U+5EB7>","2","3","1","4","1","40","175","150","5","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.3.tag","e-2","e"
"2471","C20180113A0939","<U+96FE><U+973E>","Pm2.5<U+8D85><U+6807>","<U+5168><U+7403><U+53D8><U+6696>","1","2","3","4","1","30","165","130","8","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","h-1","h"
"2472","C20180113A0937","<U+591A><U+7A7F><U+8863><U+670D>","<U+5E26><U+96E8><U+4F1E>","<U+9632><U+6652>","2","3","1","4","1","71","173","150","3","2","3",NA,NA,"<U+5426>",NA,"6","Yangzhou","Image.3.tag","f-4","f"
"2473","C20180113A0936","<U+96FE><U+973E>","Pm<U+592A><U+9AD8>","<U+51CF><U+5C11><U+7A7A><U+6C14><U+6C61><U+67D3>","2","2","1","4","0","31","162","120","7","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","g-2","g"
"2474","C20180113A0935","<U+96FE><U+973E>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+4E0D><U+5229><U+4E8E><U+5065><U+5EB7>","Pm2.5","2","3","1","4","0","43","160","106","6","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.3.tag","c-1","c"
"2475","C20180113A0934","<U+51CF><U+5C11><U+4EBA><U+4E3A><U+626C><U+5C18>","<U+51CF><U+5C11><U+7A7A><U+6C14><U+6C61><U+67D3>","<U+9910><U+996E><U+4E1A><U+6392><U+6C61>","3","1","3","2","1","63","176","145","4","2",NA,NA,NA,"<U+662F>","2","3","Yangzhou","Image.3.tag","d-3","d"
"2476","C20180113A0933","<U+5929><U+6C14><U+6076><U+52A3>","<U+96FE><U+973E>","<U+5927><U+6C14><U+6C61><U+67D3>","1","2","3","3","0",NA,NA,NA,"6",NA,"1","<U+5426>","0","<U+5426>","0","2","Yangzhou","Image.3.tag","c-1","c"
"2477","C20180113A0931","<U+96FE><U+973E>","<U+53E3><U+7F69>","<U+611F><U+5192>","1","1","3","4","0","40","154","108","6","2","1",NA,"0","<U+5426>","1","3","Yangzhou","Image.3.tag","e-2","e"
"2478","C20180113A0928","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+70DF><U+82B1><U+7206><U+7AF9>","<U+9505><U+7089><U+6D74><U+5BA4>","2","1","1","4","1","75","172","140","4","2","1","<U+5426>","1","<U+5426>","0","5","Yangzhou","Image.3.tag","d-3","d"
"2479","C20180113A0925","<U+5E26><U+53E3><U+7F69>","<U+6DFB><U+8863>","<U+96FE><U+973E>","3","3","3","4","0","25","162","98","6","1",NA,"<U+5426>","0","<U+5426>","0","5","Yangzhou","Image.3.tag","c-1","c"
"2480","C20180113A0924","<U+5E26><U+53E3><U+7F69>","<U+6DFB><U+8863>","<U+96FE><U+973E>","3","3","3","4","0","24","170",NA,"6","1",NA,"<U+5426>","0","<U+5426>",NA,NA,"Yangzhou","Image.3.tag","c-1","c"
"2481","C20180113A0923","<U+5BD2><U+6D41>","Pm2.5 ","<U+80BA><U+7ED3><U+6838>","1","1","1","2","1","30","172","140","7","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","e-2","e"
"2482","C20180113A0922","<U+96FE><U+973E>","<U+81ED><U+6C27>","<U+6C99><U+5C18>","2","1","1","4","1","50","170","160","7","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.3.tag","a-8","a"
"2483","C20180114A1008","<U+5168><U+7403><U+53D8><U+6696>","<U+73AF><U+5883><U+6C61><U+67D3>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","2","2","3","2","0","43","163","120","3","2",NA,"<U+5426>","0","<U+5426>","1","2","Yangzhou","Image.3.tag","c-2","c"
"2484","C20180114A1010","<U+6392><U+653E>","<U+5E26><U+53E3><U+7F69>","<U+591A><U+5403><U+6C34><U+679C>","1","3","1","3","0","38","161","108","4","2","1","<U+5426>","0","<U+5426>","1","8","Yangzhou","Image.3.tag","f-4","f"
"2485","C20180114A1011","<U+96FE><U+5929><U+5E26><U+53E3><U+7F69>","<U+591A><U+7A7F><U+8863>","<U+589E><U+52A0><U+62B5><U+6297><U+529B>","1","3","1","3","0","45","160","110","4","2","1","<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.3.tag","f-4","f"
"2486","C20180114A1015","<U+4E1C><U+8FB9><U+65E5><U+51FA><U+897F><U+8FB9><U+96E8>","<U+516D><U+6708><U+5929>","<U+98CE><U+96F7><U+6FC0><U+8361><U+65E5><U+51FA><U+51B0><U+82B1>","2","2","3","1","0","43","163","110","4","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","s-5","s"
"2487","C20180114A1019","<U+6E29><U+5DEE><U+5927>","<U+6CA1><U+89C4><U+5F8B>","<U+96FE><U+973E>","2","2","1","3","0","36","160","100","6","2",NA,NA,NA,"<U+5426>","<U+662F>","4","Yangzhou","Image.3.tag","c-1","c"
"2488","C20180114A1023","<U+96FE><U+973E>","<U+6C7D><U+8F66><U+5C3E><U+6C14>","<U+81ED><U+6C27>","2","1","1","2","1","45","170","138","6","2","1","<U+5426>","0",NA,NA,"5","Yangzhou","Image.3.tag","c-1","c"
"2489","C20180114A1026","<U+5384><U+5C14><U+5C3C><U+8BFA><U+73B0><U+8C61>","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+96FE><U+973E>","2","1","3","5","0","42","158","123","6","2","1",NA,NA,"<U+5426>","0","4","Yangzhou","Image.3.tag","c-1","c"
"2490","C20180114A1027","<U+5B63><U+8282>","<U+6C14><U+6D41>","<U+5BD2><U+6F6E>","2","2","3","5","0","48","158","110","4","2",NA,"<U+662F>","0","<U+5426>","0","2","Yangzhou","Image.3.tag","t-1","t"
"2491","B20180113A0905","<U+5316><U+5DE5><U+4EA7><U+751F><U+6C61><U+67D3><U+53D8><U+5316>","<U+9020><U+6210><U+547C><U+5438><U+9053><U+611F><U+67D3>","<U+5F3A><U+529B><U+8981><U+6C42><U+641C><U+51FA><U+5F81><U+5F81>","2","2","1","5","0","62","155","120","3","2",NA,NA,NA,"<U+5426>","0","5","Yangzhou","Image.3.tag","g-3","g"
"2492","B20180113A0932","<U+6076><U+52A3>","<U+52A0><U+5927><U+7BA1><U+7406><U+548C><U+76D1><U+7763>","<U+4EBA><U+4EBA><U+6709><U+8D23><U+4EFB><U+611F>","2","1","1","5","0","58","158","116","5","4",NA,"<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","g-3","g"
"2493","B20180113A1000","<U+964D><U+4F4E><U+6392><U+653E>","<U+51CF><U+5C11><U+6C61><U+67D3>","<U+591A><U+79CD><U+690D><U+7269>","1","1","1","5","1","28","175","144","5","2","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.3.tag","g-1","g"
"2494","B20180113A1001","<U+96FE><U+973E>","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+66B4><U+96E8>","2","1","1","3","0",NA,NA,NA,"7","2",NA,"<U+5426>","0","<U+5426>","0",NA,"Yangzhou","Image.3.tag","s-1","s"
"2495","B20180113A1002","<U+4E0B><U+96E8>","<U+4E0B><U+96EA>","<U+96F6><U+4E0B>","3","1","3","4","0","30","163","100","5","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","t-1","t"
"2496","B20180113A1003","<U+96FE><U+973E>","<U+51B0><U+96F9>","<U+6D41><U+611F>","1","1","1","3","0","28","167","108","4","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","e-2","e"
"2497","B20180113A1004","<U+5316><U+5DE5><U+6C61><U+67D3>","<U+70E7><U+70E4><U+6CB9><U+70DF>","<U+96FE><U+973E>","2","1","3","1","0","30","156","106","5","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","c-1","c"
"2498","B20180113A1007","<U+5BD2><U+6F6E>","<U+96FE><U+973E>","<U+81ED><U+6C27>","2","3","3","5","0","27","170","130","6","2",NA,NA,NA,"<U+5426>","<U+662F>","3","Yangzhou","Image.3.tag","c-1","c"
"2499","B20180113A1008","<U+5BD2><U+6F6E>","<U+81ED><U+6C27>","<U+5384><U+5C14><U+9006><U+6D41>","2","1","1","1","0","33","160","116","6","2","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.3.tag","h-3","h"
"2500","B20180113A1012","<U+5C3E><U+6C14><U+6392><U+653E>","<U+5DE5><U+4E1A><U+6C61><U+67D3>","<U+7A7A><U+8C03>","3","3","1","5","1","32","174","150","5","2","1","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.3.tag","f-4","f"
"2501","B20180114A0908","<U+513F><U+7AE5><U+6613><U+60A3><U+547C><U+5438><U+9053><U+75BE><U+75C5>","<U+4E0D><U+5B9C><U+51FA><U+884C>","<U+51FA><U+884C><U+4E0D><U+4FBF>","3","2","3","4","0","26","160","90","6","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","i","i"
"2502","B20180114P1301","<U+51B0><U+5DDD><U+878D><U+5316>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>","<U+6781><U+7AEF><U+5929><U+6C14>","2","1","1","4","1","23","174","160","4","2","1","<U+5426>","0","<U+662F>","0","3","Yangzhou","Image.3.tag","x","t"
"2503","B20180114P1302","<U+96FE><U+973E>","<U+6234><U+53E3><U+7F69>","<U+5BF9><U+4EBA><U+9F3B><U+5B50><U+6709><U+95EE><U+9898>","3","1","2","4","0","80","154","100",NA,"2","1","<U+5426>","0","<U+5426>",NA,"3","Yangzhou","Image.3.tag","e-2","e"
"2504","B20180114P1306","<U+96FE><U+973E><U+5316><U+5DE5><U+6C14><U+5473>","<U+51CF><U+5C11><U+6C61><U+67D3><U+7269><U+6392><U+6CC4>","<U+5BF9><U+5316><U+5DE5><U+4F01><U+4E1A><U+4E25><U+683C><U+76D1><U+7BA1><U+3001><U+6559><U+80B2>","2","1","3","5","1","60","180","164","6","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","g-3","g"
"2505","B20180114P1310","<U+96FE><U+973E><U+8F83><U+591A>","<U+6C14><U+5019><U+53D8><U+6696>","<U+65F1><U+60C5><U+8F83><U+591A>","2","3","1","5","1",NA,"165","140","5","2","1","<U+662F>","1","<U+5426>","1","3","Yangzhou","Image.3.tag","a-6","a"
"2506","B20180114P1311","<U+96FE><U+973E>","<U+5316><U+5DE5><U+6C61><U+67D3>","<U+6C34><U+60A3>","2","2","1","3","1","55","165","140","7","2","1",NA,NA,"<U+662F>","1","4","Yangzhou","Image.3.tag","a-1","a"
"2507","B20180114P1401","pm2.5","<U+5316><U+5DE5><U+6392><U+653E>","<U+626C><U+5C18>","2","2","2","5","1","70","180","145","4","2","1",NA,NA,"<U+5426>","0","2","Yangzhou","Image.3.tag","c-1","c"
"2508","B20180114P1404","<U+6781><U+5BD2>","<U+7A7A><U+6C14><U+5316><U+5DE5><U+6C61><U+67D3>","<U+96FE><U+973E>",NA,"1","3","4","0","34","162","120","4","2","1","<U+5426>","0","<U+5426>",NA,"3","Yangzhou","Image.3.tag","c-1","c"
"2509","B20180114P1405","<U+96FE><U+973E>","<U+6781><U+5BD2>","<U+7A7A><U+6C14><U+5316><U+5DE5><U+6C61><U+67D3>","1","1","2","4","0","39","165","115",NA,"2",NA,NA,NA,"<U+5426>",NA,NA,"Yangzhou","Image.3.tag","c-2","c"
"2510","B20180114P1408","<U+6C14><U+5019><U+53CD><U+5E38>","<U+6D41><U+611F>","<U+4E0B><U+96EA><U+7A7A><U+6C14><U+597D>","2","1","1","4","0","56","154","126","3","2","3","<U+5426>","0","<U+5426>","2","4","Yangzhou","Image.3.tag","s-1","s"
"2511","A20170826A1041","<U+5929><U+6C14><U+53D8><U+6696>","<U+96FE><U+973E><U+5929><U+6C14><U+591A>","<U+51CF><U+5C11><U+51FA><U+95E8>","2","2","3","5","1","38","183","195","4","2","3","<U+5426>","0","<U+5426>","2",NA,"Yangzhou","Image.3.tag","f-4","f"
"2512","A20170826A1035","<U+80FD><U+6E90><U+5371><U+673A>","<U+751F><U+6001><U+73AF><U+5883><U+6076><U+5316>","<U+5168><U+7403><U+53D8><U+6696>","1","1","1","3","0","40","160","100","7","2",NA,"<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","h-1","h"
"2513","A20170826A1029","<U+51AC><U+5929><U+6BD4><U+8FC7><U+53BB><U+66F4><U+51B7>","<U+590F><U+5929><U+6BD4><U+8FC7><U+53BB><U+66F4><U+70ED>","<U+81EA><U+7136><U+707E><U+5BB3><U+6BD4><U+8FC7><U+53BB><U+66F4><U+591A>","1","1","1","5","0","49","154","100","4","2","1","<U+5426>","0","<U+5426>","0","5","Yangzhou","Image.3.tag","a-10","a"
"2514","A20170826A1038","<U+5168><U+7403><U+53D8><U+6696>","<U+73AF><U+5883><U+6C61><U+67D3>","<U+6C7D><U+8F66><U+8F83><U+591A>","1","1","1","4","1","38","175","170","7","2","3","<U+662F>","0","<U+5426>","1","5","Yangzhou","Image.3.tag","d-1","d"
"2515","A20170827A1049","<U+79CB><U+96E8><U+7EF5><U+7EF5>","<U+53D8><U+5316><U+83AB><U+6D4B>","<U+98CE><U+4E91><U+53D8><U+5E7B>","2","1","3","5","0","30","160","120","4","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","z","t"
"2516","A20170827A1050","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+590F><U+5929><U+66F4><U+70ED>","<U+7A7A><U+6C14><U+8D28><U+91CF><U+6307><U+6570><U+964D><U+4F4E>","2","2","1","5","0","31","170","120","7","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","c-1","c"
"2517","A20170826A1111","<U+98CE><U+96E8>","<U+96F7><U+7535>","<U+96FE>","2","1","1","5","1","60","170","120","3","2",NA,NA,NA,"<U+5426>","4","2","Yangzhou","Image.3.tag","s-3","s"
"2518","A20170826A1059","<U+96FE><U+5929><U+6CBB><U+7406><U+73AF><U+5883>","<U+675C><U+7EDD><U+7C89><U+5C18>","<U+964D><U+4F4E><U+566A><U+97F3>","3","1","2","4","0","68","156","115","2","3","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","g-2","g"
"2519","A20170826A1057","<U+4F1A><U+751F><U+75C5>","<U+51FA><U+884C><U+4E0D><U+65B9><U+4FBF>","<U+6E29><U+5BA4><U+6548><U+5E94>","2","3","3","5","1","53","170","135",NA,"2",NA,"<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.3.tag","h-2","h"
"2520","A20170826A1056","<U+6625><U+6342><U+79CB><U+51BB>","<U+79CB><U+540E><U+4E0B><U+96E8>,<U+4E0B><U+4E00><U+573A><U+51C9><U+4E00><U+70B9>","<U+5170><U+82B1><U+9999>,<U+83CA><U+82B1><U+9999>,<U+971C><U+964D><U+65F6><U+8282><U+6811><U+53F6><U+9EC4>","2","1","1","3","0","42","165","130","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","s-5","s"
"2521","A20170826A1052","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+51B0><U+5C71><U+878D><U+5316>","<U+81ED><U+6C27><U+7A7A><U+6D1E>","2","1","1","4","1","47","181","175","6","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","h-4","h"
"2522","A20170826A1051","<U+6709><U+96E8>,<U+53F0><U+98CE><U+5F71><U+54CD>","<U+6709><U+5BD2><U+6D41>","<U+9AD8><U+6E29><U+9884><U+544A>","2","1","3","5","0","44","160","110","4","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.3.tag","t-2","t"
"2523","A20170827A1052","<U+6D2A><U+6C34>","<U+66B4><U+98CE><U+96E8>","<U+706B><U+707E>","2",NA,NA,"2","1",NA,NA,NA,"7","2","1",NA,"1","<U+5426>",NA,"2","Yangzhou","Image.3.tag","a-7","a"
"2524","A20170827A1051","<U+6D2A><U+6C34>","<U+66B4><U+96E8>","<U+5168><U+7403><U+53D8><U+6696>",NA,"1","3","5","1","61","160","130","3","2",NA,"<U+5426>","0","<U+5426>","0","3","Yangzhou","Image.3.tag","h-1","h"
"2525","A20170827A1048","<U+73AF><U+5883>","<U+6C14><U+5019>","<U+7ECF><U+6D4E><U+53D1><U+5C55>","2","1","1","2","0","73","158",NA,NA,NA,NA,NA,NA,"<U+5426>","0","2","Yangzhou","Image.3.tag","i","i"
"2526","A20170827A1043","<U+6D2A><U+6C34>","<U+66B4><U+96E8>","<U+5168><U+7403><U+53D8><U+6696>","2","1","3","4","1","38","180","170","4","2",NA,"<U+5426>","0","<U+662F>",NA,"2","Yangzhou","Image.3.tag","h-1","h"
"2527","A20170827A1042","<U+98CE><U+6C99>","<U+690D><U+88AB><U+7834><U+574F>","<U+79CD><U+6811>","2","2","1","5","0","64","158","120","6","2",NA,"<U+5426>","0","<U+5426>",NA,NA,"Yangzhou","Image.3.tag","g-1","g"
"2528","A20170827A1041","<U+66B4><U+98CE><U+96E8>","<U+6D2A><U+707E>","<U+706B><U+707E>","2","1","3","4","1",NA,NA,NA,"7","2","1",NA,"1","<U+5426>","0","2","Yangzhou","Image.3.tag","a-7","a"
"2529","A20170827A1038","<U+53D8><U+70ED>","<U+7C89><U+5C18><U+591A>","<U+6E7F><U+5EA6><U+5927>","2","1","1","5","1","69","176","170","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","s-3","s"
"2530","A20170827A1037","<U+6216><U+51B7>","<U+6216><U+70ED>","<U+5BB9><U+6613><U+751F><U+75C5>","2","1","1","5","0","60","162","104","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","e-2","e"
"2531","A20170827A1033","<U+79CB><U+8001><U+864E>","<U+53F0><U+98CE>","<U+66B4><U+96E8>","1","1","1","4","1","36","176","155","6","2","1","<U+5426>","0","<U+662F>","1","3","Yangzhou","Image.3.tag","s-1","s"
"2532","A20170827A1030","<U+751F><U+75C5>","<U+73AF><U+5883>","<U+51FA><U+884C>","2","1","3","3","1","39","180","160","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","i","i"
"2533","A20170827A1029","<U+5929><U+6C14><U+8F6C><U+51C9>,<U+6CE8><U+610F><U+4FDD><U+6696>","<U+5929><U+6C14><U+591A><U+53D8>,<U+5C0F><U+5FC3><U+611F><U+5192>","<U+51FA><U+95E8><U+5E26><U+4F1E>","2","1","1","4","0","35","166","110","4","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","f-2","f"
"2534","A20170827A1028","<U+5BB9><U+6613><U+53D7><U+51C9>,<U+751F><U+75C5>","<U+591A><U+7A7F><U+8863><U+670D>,<U+505A><U+597D><U+4FDD><U+6696>","<U+5BA4><U+5185><U+591A><U+901A><U+98CE>","1","1","3","3","0","34","166","110","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","f-4","f"
"2535","A20170827A1027","<U+5929><U+6C14><U+53D8><U+70ED><U+4E86>","<U+51AC><U+5929><U+4E0D><U+51B7><U+4E86>","<U+707E><U+96BE><U+53D8><U+591A><U+4E86>","2","1","1","4","0","37","163","130","4","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","a-10","a"
"2536","A20170827A1016","<U+98CE><U+6C99>","<U+66B4><U+98CE><U+96E8>","<U+6D2A><U+6C34>","2","1","1","3","0","37","161","130","6","2","1","<U+662F>","0","<U+5426>",NA,"3","Yangzhou","Image.3.tag","a-1","a"
"2537","A20170827A1015","<U+53F0><U+98CE>","<U+9AD8><U+6E29>","<U+5168><U+7403><U+53D8><U+6696>","2","1","3","5","1","42","170","140","6","2",NA,"<U+5426>","0","<U+662F>",NA,"3","Yangzhou","Image.3.tag","h-1","h"
"2538","A20170827A1012","<U+5929><U+6709><U+4E0D><U+6D4B><U+98CE><U+4E91>","<U+96F7><U+7535><U+4EA4><U+52A0>","<U+98CE><U+4E91><U+53D8><U+5E7B>","2","1","1","3","0","47","160","100","7","2","3","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","z","t"
"2539","B0120170826a0801","<U+522E><U+53F0><U+98CE>","<U+66B4><U+96E8>","<U+96F7><U+7535>","1","1","1","3","1","65","175","150","3","2","2","<U+5426>","0","<U+662F>",NA,"3","Yangzhou","Image.3.tag","s-1","s"
"2540","B0120170826a0804","<U+522E><U+53F0><U+98CE>","<U+4E0B><U+66B4><U+96E8>","<U+96F7><U+7535>","1","1","1","3","0","41","162","102","3","2",NA,"<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","s-1","s"
"2541","B0120170826a0807","<U+6E29><U+5BA4><U+6548><U+5E94>","<U+5168><U+7403><U+53D8><U+6696>","<U+96FE><U+973E>","3","1","1","3","0","33","165","126","7","2","1","<U+5426>","1","<U+5426>","1","4","Yangzhou","Image.3.tag","c-1","c"
"2542","B0120170826a0808","<U+5927><U+6C14>","<U+4E8C><U+6C27><U+5316><U+78B3>","<U+7070><U+5C18>","1","1","1","3","1","60","174","82","2","2",NA,"<U+5426>","0","<U+662F>","0","3","Yangzhou","Image.3.tag","c-1","c"
"2543","B0120170826a0809","<U+72C2><U+98CE>","<U+66B4><U+96E8>","<U+6D2A><U+6D9D>","2","1","1","5","0","37","162","118","6","2","3","<U+662F>","0","<U+5426>","1","5","Yangzhou","Image.3.tag","a-1","a"
"2544","B0120170826a0811","<U+547C><U+5438><U+4E0D><U+7545>","<U+98DE><U+9E1F><U+51CF><U+5C11>","<U+6C34><U+8D28><U+6C61><U+67D3>","2","1","1","3","0","38","170","115","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","c-2","c"
"2545","B0120170826a0812","<U+6C99><U+5C18>","<U+4E0B><U+96EA><U+5C11>","<U+6C34><U+6C61><U+67D3>","2","3","1","3","1","29","175","132","6","2","1","<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","c-2","c"
"2546","B0120170826a0816","<U+53F0><U+98CE>","<U+96F7><U+7535>","<U+66B4><U+96E8>","2","2","1","4","0","67","155","116","3","2","3","<U+662F>",NA,"<U+5426>","0","3","Yangzhou","Image.3.tag","s-1","s"
"2547","B0220170826a0801","<U+708E><U+70ED><U+9AD8><U+6E29>","<U+5BD2><U+51B7>","<U+66B4><U+96E8>","2","2","1","4","0","52","165","136","6","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.3.tag","s-1","s"
"2548","B0220170826a0803","<U+53F0><U+98CE>","<U+66B4><U+96E8>","<U+964D><U+6E29>","2","1","1","4","1","43","174","148","7","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","t-1","t"
"2549","B0220170826a0811","<U+9AD8><U+6E29><U+5929><U+6C14><U+4E0D><U+5728><U+6237><U+5916>","<U+5927><U+98CE><U+9AD8><U+6E29>","<U+5730><U+9707><U+65F6><U+51B7><U+9759>","2","2","1","4","1","61","169","120","6","2","1","<U+5426>","0","<U+662F>","0","8","Yangzhou","Image.3.tag","a-2","a"
"2550","B0220170826a0812","<U+66B4><U+96E8>","<U+53F0><U+98CE>","<U+5730><U+9707>","1","1","1","3","0","28","163","130","6","2","1","<U+5426>","0","<U+5426>","1","4","Yangzhou","Image.3.tag","a-2","a"
"2551","B0220170827a0804","<U+5168><U+7403><U+53D8><U+6696>","<U+51CF><U+6392>","<U+589E><U+52A0><U+7EFF><U+5316>","3","3","3","5","0","61","162","110","3","2",NA,"<U+5426>","0","<U+5426>","1","3","Yangzhou","Image.3.tag","g-1","g"
"2552","B0220170827a0806","<U+57FA><U+672C><U+5B89><U+5168>","<U+65E0><U+6050><U+60E7><U+611F>","<U+6709><U+601D><U+60F3><U+51C6><U+5907>",NA,NA,"1","5","1","75","163","115","5","2","1","<U+5426>","0","<U+5426>","0","4","Yangzhou","Image.3.tag","f-4","f"
"2553","B0220170827a0808","<U+6C7D><U+8F66>","<U+5316><U+5DE5>","<U+7A7A><U+8C03>","1","1","1","5","0","64","163","108","6","2","1","<U+5426>","0","<U+5426>",NA,"4","Yangzhou","Image.3.tag","d-3","d"
"2554","B0120170827a0803","<U+4E0D><U+711A><U+70E7><U+9999>","<U+4E0D><U+71C3><U+70E7><U+6742><U+7269>","<U+4E0D><U+70E7><U+79F8><U+79C6>",NA,"1","1","3","1","78","175","160","4","2",NA,NA,NA,"<U+662F>",NA,"4","Yangzhou","Image.3.tag","g-1","g"
"2555","B0120170827a0806","<U+6781><U+7AEF><U+6C14><U+5019>","<U+5384><U+5C14><U+5C3C><U+8BFA>","<U+6D77><U+5E73><U+9762><U+4E0A><U+5347>","1","1","2","5","1","25","175","131","8","1","1","<U+662F>","0","<U+5426>","0","4","Yangzhou","Image.3.tag","a-5","a"
"2556","B0120170827a0810","<U+72C2><U+98CE><U+66B4><U+96E8>","<U+96F7><U+7535><U+4EA4><U+52A0>","<U+6674><U+7A7A><U+4E07><U+91CC>","1","1","1","5","1","65","170","150","5","2","3","<U+5426>","0","<U+5426>","2","5","Yangzhou","Image.3.tag","s-2","s"
